Data: 2018-5-30
Czas: 14.33.29
$$$ DANE POMIAROWE PROCESU $$$
Wypelnienie PWM: 021
Czas zgrzewania: 033
-
t [ms]; I [A]; U [V]; F [kN]
98.7; 1255; 0; 0
98.8; 1281; 0; 0
98.9; 1292; 0; 0
99.0; 1256; 0; 0
99.1; 1253; 0; 0
99.2; 1279; 0; 0
99.3; 1273; 0; 0
99.4; 1253; 0; 0
99.5; 1278; 0; 0
99.6; 1255; 0; 0
99.7; 1269; 0; 0
99.8; 1284; 0; 0
99.9; 1282; 0; 0
100.0; 1269; 0; 0
100.1; 1279; 0; 0
100.2; 1256; 0; 0
100.3; 1278; 0; 0
100.4; 1254; 0; 0
100.5; 1257; 0; 0
100.6; 1296; 0; 0
100.7; 1274; 0; 0
100.8; 1280; 0; 0
100.9; 1283; 0; 0
101.0; 1261; 0; 0
101.1; 1254; 0; 0
101.2; 1251; 0; 0
101.3; 1263; 0; 0
101.4; 1243; 0; 0
101.5; 1246; 0; 0
101.6; 1267; 0; 0
101.7; 1257; 0; 0
101.8; 1295; 0; 0
101.9; 1273; 0; 0
102.0; 1277; 0; 0
102.1; 1259; 0; 0
102.2; 1290; 0; 0
102.3; 1272; 0; 0
102.4; 1285; 0; 0
102.5; 1279; 0; 0
102.6; 1279; 0; 0
102.7; 1284; 0; 0
102.8; 1287; 0; 0
102.9; 1278; 0; 0
103.0; 1285; 0; 0
103.1; 1244; 0; 0
103.2; 1253; 0; 0
103.3; 1291; 0; 0
103.4; 1261; 0; 0
103.5; 1271; 0; 0
103.6; 1247; 0; 0
103.7; 1263; 0; 0
103.8; 1275; 0; 0
103.9; 1260; 0; 0
104.0; 1290; 0; 0
104.1; 1256; 0; 0
104.2; 1279; 0; 0
104.3; 1273; 0; 0
104.4; 1286; 0; 0
104.5; 1259; 0; 0
104.6; 1279; 0; 0
104.7; 1278; 0; 0
104.8; 1283; 0; 0
104.9; 1294; 0; 0
105.0; 1262; 0; 0
105.1; 1259; 0; 0
105.2; 1293; 0; 0
105.3; 1245; 0; 0
105.4; 1277; 0; 0
105.5; 1259; 0; 0
105.6; 1275; 0; 0
105.7; 1267; 0; 0
105.8; 1296; 0; 0
105.9; 1281; 0; 0
106.0; 1281; 0; 0
106.1; 1283; 0; 0
106.2; 1273; 0; 0
106.3; 1278; 0; 0
106.4; 1277; 0; 0
106.5; 1266; 0; 0
106.6; 1277; 0; 0
106.7; 1269; 0; 0
106.8; 1279; 0; 0
106.9; 1269; 0; 0
107.0; 1275; 0; 0
107.1; 1256; 0; 0
107.2; 1262; 0; 0
107.3; 1263; 0; 0
107.4; 1259; 0; 0
107.5; 1257; 0; 0
107.6; 1296; 0; 0
107.7; 1251; 0; 0
107.8; 1250; 0; 0
107.9; 1286; 0; 0
108.0; 1263; 0; 0
108.1; 1267; 0; 0
108.2; 1256; 0; 0
108.3; 1287; 0; 0
108.4; 1259; 0; 0
108.5; 1252; 0; 0
108.6; 1259; 0; 0
108.7; 1271; 0; 0
108.8; 1269; 0; 0
108.9; 1280; 0; 0
109.0; 1265; 0; 0
109.1; 1293; 0; 0
109.2; 1270; 0; 0
109.3; 1243; 0; 0
109.4; 1273; 0; 0
109.5; 1281; 0; 0
109.6; 1263; 0; 0
109.7; 1267; 0; 0
109.8; 1277; 0; 0
109.9; 1283; 0; 0
110.0; 1263; 0; 0
110.1; 1294; 0; 0
110.2; 1281; 0; 0
110.3; 1256; 0; 0
110.4; 1269; 0; 0
110.5; 1289; 0; 0
110.6; 1268; 0; 0
110.7; 1255; 0; 0
110.8; 1294; 0; 0
110.9; 1287; 0; 0
111.0; 1255; 0; 0
111.1; 1285; 0; 0
111.2; 1267; 0; 0
111.3; 1245; 0; 0
111.4; 1283; 0; 0
111.5; 1287; 0; 0
111.6; 1287; 0; 0
111.7; 1279; 0; 0
111.8; 1253; 0; 0
111.9; 1253; 0; 0
112.0; 1263; 0; 0
112.1; 1270; 0; 0
112.2; 1257; 0; 0
112.3; 1247; 0; 0
112.4; 1259; 0; 0
112.5; 1257; 0; 0
112.6; 1261; 0; 0
112.7; 1269; 0; 0
112.8; 1250; 0; 0
112.9; 1243; 0; 0
113.0; 1257; 0; 0
113.1; 1253; 0; 0
113.2; 1269; 0; 0
113.3; 1269; 0; 0
113.4; 1285; 0; 0
113.5; 1266; 0; 0
113.6; 1293; 0; 0
113.7; 1271; 0; 0
113.8; 1255; 0; 0
113.9; 1255; 0; 0
114.0; 1269; 0; 0
114.1; 1260; 0; 0
114.2; 1265; 0; 0
114.3; 1281; 0; 0
114.4; 1259; 0; 0
114.5; 1283; 0; 0
114.6; 1259; 0; 0
114.7; 1253; 0; 0
114.8; 1258; 0; 0
114.9; 1280; 0; 0
115.0; 1283; 0; 0
115.1; 1255; 0; 0
115.2; 1261; 0; 0
115.3; 1273; 0; 0
115.4; 1257; 0; 0
115.5; 1288; 0; 0
115.6; 1263; 0; 0
115.7; 1254; 0; 0
115.8; 1251; 0; 0
115.9; 1281; 0; 0
116.0; 1270; 0; 0
116.1; 1281; 0; 0
116.2; 1275; 0; 0
116.3; 1279; 0; 0
116.4; 1272; 0; 0
116.5; 1268; 0; 0
116.6; 1273; 0; 0
116.7; 1268; 0; 0
116.8; 1263; 0; 0
116.9; 1258; 0; 0
117.0; 1246; 0; 0
117.1; 1296; 0; 0
117.2; 1271; 0; 0
117.3; 1267; 0; 0
117.4; 1263; 0; 0
117.5; 1296; 0; 0
117.6; 1273; 0; 0
117.7; 1257; 0; 0
117.8; 1256; 0; 0
117.9; 1282; 0; 0
118.0; 1279; 0; 0
118.1; 1274; 0; 0
118.2; 1256; 0; 0
118.3; 1245; 0; 0
118.4; 1259; 0; 0
118.5; 1253; 0; 0
118.6; 1272; 0; 0
118.7; 1260; 0; 0
118.8; 1257; 0; 0
118.9; 1283; 0; 0
119.0; 1251; 0; 0
119.1; 1263; 0; 0
119.2; 1245; 0; 0
119.3; 1279; 0; 0
119.4; 1241; 0; 0
119.5; 1272; 0; 0
119.6; 1282; 0; 0
119.7; 1282; 0; 0
119.8; 1265; 0; 0
119.9; 1271; 0; 0
120.0; 1277; 0; 0
120.1; 1263; 0; 0
120.2; 1250; 0; 0
120.3; 1275; 0; 0
120.4; 1278; 0; 0
120.5; 1259; 0; 0
120.6; 1261; 0; 0
120.7; 1264; 0; 0
120.8; 1291; 0; 0
120.9; 1265; 0; 0
121.0; 1267; 0; 0
121.1; 1278; 0; 0
121.2; 1283; 0; 0
121.3; 1281; 0; 0
121.4; 1297; 0; 0
121.5; 1263; 0; 0
121.6; 1273; 0; 0
121.7; 1274; 0; 0
121.8; 1275; 0; 0
121.9; 1267; 0; 0
122.0; 1263; 0; 0
122.1; 1265; 0; 0
122.2; 1257; 0; 0
122.3; 1274; 0; 0
122.4; 1257; 0; 0
122.5; 1270; 0; 0
122.6; 1289; 0; 0
122.7; 1267; 0; 0
122.8; 1239; 0; 0
122.9; 1269; 0; 0
123.0; 1264; 0; 0
123.1; 1277; 0; 0
123.2; 1262; 0; 0
123.3; 1281; 0; 0
123.4; 1281; 0; 0
123.5; 1273; 0; 0
123.6; 1270; 0; 0
123.7; 1250; 0; 0
123.8; 1251; 0; 0
123.9; 1271; 0; 0
124.0; 1277; 0; 0
124.1; 1274; 0; 0
124.2; 1250; 0; 0
124.3; 1258; 0; 0
124.4; 1289; 0; 0
124.5; 1285; 0; 0
124.6; 1258; 0; 0
124.7; 1270; 0; 0
124.8; 1259; 0; 0
124.9; 1252; 0; 0
125.0; 1270; 0; 0
125.1; 1268; 0; 0
125.2; 1274; 0; 0
125.3; 1279; 0; 0
125.4; 1294; 0; 0
125.5; 1261; 0; 0
125.6; 1268; 0; 0
125.7; 1259; 0; 0
125.8; 1289; 0; 0
125.9; 1273; 0; 0
126.0; 1251; 0; 0
126.1; 1256; 0; 0
126.2; 1287; 0; 0
126.3; 1282; 0; 0
126.4; 1242; 0; 0
126.5; 1267; 0; 0
126.6; 1255; 0; 0
126.7; 1263; 0; 0
126.8; 1269; 0; 0
126.9; 1280; 0; 0
127.0; 1261; 0; 0
127.1; 1270; 0; 0
127.2; 1260; 0; 0
127.3; 1251; 0; 0
127.4; 1291; 0; 0
127.5; 1289; 0; 0
127.6; 1254; 0; 0
127.7; 1261; 0; 0
127.8; 1267; 0; 0
127.9; 1282; 0; 0
128.0; 1247; 0; 0
128.1; 1279; 0; 0
128.2; 1242; 0; 0
128.3; 1267; 0; 0
128.4; 1271; 0; 0
128.5; 1272; 0; 0
128.6; 1283; 0; 0
128.7; 1270; 0; 0
128.8; 1274; 0; 0
128.9; 1271; 0; 0
129.0; 1267; 0; 0
129.1; 1264; 0; 0
129.2; 1295; 0; 0
129.3; 1265; 0; 0
129.4; 1264; 0; 0
129.5; 1277; 0; 0
129.6; 1262; 0; 0
129.7; 1288; 0; 0
129.8; 1275; 0; 0
129.9; 1279; 0; 0
130.0; 1272; 0; 0
130.1; 1283; 0; 0
130.2; 1260; 0; 0
130.3; 1251; 0; 0
130.4; 1266; 0; 0
130.5; 1249; 0; 0
130.6; 1253; 0; 0
130.7; 1282; 0; 0
130.8; 1260; 0; 0
130.9; 1269; 0; 0
131.0; 1264; 0; 0
131.1; 1257; 0; 0
131.2; 1279; 0; 0
131.3; 1273; 0; 0
131.4; 1258; 0; 0
131.5; 1261; 0; 0
131.6; 1271; 0; 0
131.7; 1281; 0; 0
131.8; 1272; 0; 0
131.9; 1263; 0; 0
132.0; 1255; 0; 0
132.1; 1257; 0; 0
132.2; 1299; 0; 0
132.3; 1258; 0; 0
132.4; 1262; 0; 0
132.5; 1285; 0; 0
132.6; 1260; 0; 0
132.7; 1276; 0; 0
132.8; 1258; 0; 0
132.9; 1273; 0; 0
133.0; 1284; 0; 0
133.1; 1277; 0; 0
133.2; 1288; 0; 0
133.3; 1255; 0; 0
133.4; 1251; 0; 0
133.5; 1271; 0; 0
133.6; 1264; 0; 0
133.7; 1284; 0; 0
133.8; 1264; 0; 0
133.9; 1275; 0; 0
134.0; 1267; 0; 0
134.1; 1253; 0; 0
134.2; 1270; 0; 0
134.3; 1275; 0; 0
134.4; 1255; 0; 0
134.5; 1265; 0; 0
134.6; 1263; 0; 0
134.7; 1289; 0; 0
134.8; 1258; 0; 0
134.9; 1251; 0; 0
135.0; 1291; 0; 0
135.1; 1267; 0; 0
135.2; 1289; 0; 0
135.3; 1252; 0; 0
135.4; 1258; 0; 0
135.5; 1274; 0; 0
135.6; 1261; 0; 0
135.7; 1251; 0; 0
135.8; 1283; 0; 0
135.9; 1251; 0; 0
136.0; 1256; 0; 0
136.1; 1273; 0; 0
136.2; 1262; 0; 0
136.3; 1250; 0; 0
136.4; 1248; 0; 0
136.5; 1254; 0; 0
136.6; 1268; 0; 0
136.7; 1255; 0; 0
136.8; 1259; 0; 0
136.9; 1272; 0; 0
137.0; 1267; 0; 0
137.1; 1273; 0; 0
137.2; 1282; 0; 0
137.3; 1255; 0; 0
137.4; 1249; 0; 0
137.5; 1268; 0; 0
137.6; 1293; 0; 0
137.7; 1243; 0; 0
137.8; 1287; 0; 0
137.9; 1277; 0; 0
138.0; 1257; 0; 0
138.1; 1264; 0; 0
138.2; 1292; 0; 0
138.3; 1255; 0; 0
138.4; 1294; 0; 0
138.5; 1271; 0; 0
138.6; 1249; 0; 0
138.7; 1285; 0; 0
138.8; 1257; 0; 0
138.9; 1250; 0; 0
139.0; 1286; 0; 0
139.1; 1279; 0; 0
139.2; 1273; 0; 0
139.3; 1276; 0; 0
139.4; 1265; 0; 0
139.5; 1251; 0; 0
139.6; 1279; 0; 0
139.7; 1283; 0; 0
139.8; 1273; 0; 0
139.9; 1284; 0; 0
140.0; 1273; 0; 0
140.1; 1282; 0; 0
140.2; 1256; 0; 0
140.3; 1269; 0; 0
140.4; 1248; 0; 0
140.5; 1258; 0; 0
140.6; 1279; 0; 0
140.7; 1267; 0; 0
140.8; 1276; 0; 0
140.9; 1298; 0; 0
141.0; 1253; 0; 0
141.1; 1284; 0; 0
141.2; 1263; 0; 0
141.3; 1261; 0; 0
141.4; 1279; 0; 0
141.5; 1283; 0; 0
141.6; 1265; 0; 0
141.7; 1263; 0; 0
141.8; 1264; 0; 0
141.9; 1277; 0; 0
142.0; 1272; 0; 0
142.1; 1267; 0; 0
142.2; 1291; 0; 0
142.3; 1252; 0; 0
142.4; 1259; 0; 0
142.5; 1285; 0; 0
142.6; 1258; 0; 0
142.7; 1260; 0; 0
142.8; 1265; 0; 0
142.9; 1269; 0; 0
143.0; 1280; 0; 2563
143.1; 21281; 24849; 29685
143.2; 28153; 8269; 24840
143.3; 28082; 17196; 28166
143.4; 29181; 27648; 8240
143.5; 29181; 26379; 24844
143.6; 2563
