Data: 2018-5-30
Czas: 14.8.15
$$$ DANE POMIAROWE PROCESU $$$
Wypelnienie PWM: 040
Czas zgrzewania: 500
-
t [ms]; I [A]; U [V]; F [kN]
789.1; 1285; 0; 0
789.4; 1268; 0; 0
789.7; 1272; 0; 0
790.0; 1275; 0; 0
790.3; 1265; 0; 0
790.6; 1283; 0; 0
790.9; 1267; 0; 0
791.2; 1264; 0; 0
791.5; 1286; 0; 0
791.8; 1269; 0; 0
792.1; 1292; 0; 0
792.4; 1286; 0; 0
792.7; 1267; 0; 0
793.0; 1264; 0; 0
793.3; 1296; 0; 0
793.6; 1291; 0; 0
793.9; 1278; 0; 0
794.2; 1255; 0; 0
794.5; 1257; 0; 0
794.8; 1284; 0; 0
795.1; 1297; 0; 0
795.4; 1278; 0; 0
795.7; 1276; 0; 0
796.0; 1291; 0; 0
796.3; 1271; 0; 0
796.6; 1279; 0; 0
796.9; 1266; 0; 0
797.2; 1267; 0; 0
797.5; 1252; 0; 0
797.8; 1291; 0; 0
798.1; 1267; 0; 0
798.4; 1261; 0; 0
798.7; 1291; 0; 0
799.0; 1262; 0; 0
799.3; 1279; 0; 0
799.6; 1264; 0; 0
799.9; 1279; 0; 0
800.2; 1281; 0; 0
800.5; 1264; 0; 0
800.8; 1283; 0; 0
801.1; 1292; 0; 0
801.4; 1274; 0; 0
801.7; 1270; 0; 0
802.0; 1270; 0; 0
802.3; 1275; 0; 0
802.6; 1291; 0; 0
802.9; 1285; 0; 0
803.2; 1286; 0; 0
803.5; 1265; 0; 0
803.8; 1272; 0; 0
804.1; 1277; 0; 0
804.4; 1299; 0; 0
804.7; 1291; 0; 0
805.0; 1266; 0; 0
805.3; 1283; 0; 0
805.6; 1249; 0; 0
805.9; 1267; 0; 0
806.2; 1291; 0; 0
806.5; 1276; 0; 0
806.8; 1263; 0; 0
807.1; 1256; 0; 0
807.4; 1264; 0; 0
807.7; 1291; 0; 0
808.0; 1251; 0; 0
808.3; 1269; 0; 0
808.6; 1287; 0; 0
808.9; 1281; 0; 0
809.2; 1278; 0; 0
809.5; 1281; 0; 0
809.8; 1297; 0; 0
810.1; 1291; 0; 0
810.4; 1279; 0; 0
810.7; 1281; 0; 0
811.0; 1285; 0; 0
811.3; 1298; 0; 0
811.6; 1257; 0; 0
811.9; 1289; 0; 0
812.2; 1281; 0; 0
812.5; 1275; 0; 0
812.8; 1264; 0; 0
813.1; 1274; 0; 0
813.4; 1279; 0; 0
813.7; 1272; 0; 0
814.0; 1289; 0; 0
814.3; 1264; 0; 0
814.6; 1288; 0; 0
814.9; 1291; 0; 0
815.2; 1303; 0; 0
815.5; 1279; 0; 0
815.8; 1263; 0; 0
816.1; 1272; 0; 0
816.4; 1293; 0; 0
816.7; 1299; 0; 0
817.0; 1288; 0; 0
817.3; 1299; 0; 0
817.6; 1277; 0; 0
817.9; 1265; 0; 0
818.2; 1270; 0; 0
818.5; 1279; 0; 0
818.8; 1283; 0; 0
819.1; 1300; 0; 0
819.4; 1283; 0; 0
819.7; 1283; 0; 0
820.0; 1255; 0; 0
820.3; 1281; 0; 0
820.6; 1275; 0; 0
820.9; 1272; 0; 0
821.2; 1279; 0; 0
821.5; 1261; 0; 0
821.8; 1289; 0; 0
822.1; 1283; 0; 0
822.4; 1263; 0; 0
822.7; 1260; 0; 0
823.0; 1259; 0; 0
823.3; 1273; 0; 0
823.6; 1287; 0; 0
823.9; 1279; 0; 0
824.2; 1287; 0; 0
824.5; 1276; 0; 0
824.8; 1255; 0; 0
825.1; 1274; 0; 0
825.4; 1247; 0; 0
825.7; 1267; 0; 0
826.0; 1275; 0; 0
826.3; 1286; 0; 0
826.6; 1275; 0; 0
826.9; 1291; 0; 0
827.2; 1272; 0; 0
827.5; 1298; 0; 0
827.8; 1250; 0; 0
828.1; 1264; 0; 0
828.4; 1253; 0; 0
828.7; 1274; 0; 0
829.0; 1264; 0; 0
829.3; 1279; 0; 0
829.6; 1262; 0; 0
829.9; 1277; 0; 0
830.2; 1271; 0; 0
830.5; 1267; 0; 0
830.8; 1264; 0; 0
831.1; 1276; 0; 0
831.4; 1259; 0; 0
831.7; 1251; 0; 0
832.0; 1279; 0; 0
832.3; 1263; 0; 0
832.6; 1288; 0; 0
832.9; 1264; 0; 0
833.2; 1287; 0; 0
833.5; 1285; 0; 0
833.8; 1275; 0; 0
834.1; 1271; 0; 0
834.4; 1270; 0; 0
834.7; 1274; 0; 0
835.0; 1256; 0; 0
835.3; 1272; 0; 0
835.6; 1271; 0; 0
835.9; 1290; 0; 0
836.2; 1267; 0; 0
836.5; 1259; 0; 0
836.8; 1259; 0; 0
837.1; 1296; 0; 0
837.4; 1279; 0; 0
837.7; 1257; 0; 0
838.0; 1288; 0; 0
838.3; 1298; 0; 0
838.6; 1251; 0; 0
838.9; 1269; 0; 0
839.2; 1263; 0; 0
839.5; 1259; 0; 0
839.8; 1251; 0; 0
840.1; 1283; 0; 0
840.4; 1273; 0; 0
840.7; 1261; 0; 0
841.0; 1271; 0; 0
841.3; 1264; 0; 0
841.6; 1282; 0; 0
841.9; 1275; 0; 0
842.2; 1275; 0; 0
842.5; 1267; 0; 0
842.8; 1290; 0; 0
843.1; 1277; 0; 0
843.4; 1272; 0; 0
843.7; 1267; 0; 0
844.0; 1278; 0; 0
844.3; 1269; 0; 0
844.6; 1271; 0; 0
844.9; 1255; 0; 0
845.2; 1270; 0; 0
845.5; 1275; 0; 0
845.8; 1261; 0; 0
846.1; 1279; 0; 0
846.4; 1272; 0; 0
846.7; 1298; 0; 0
847.0; 1279; 0; 0
847.3; 1285; 0; 0
847.6; 1298; 0; 0
847.9; 1271; 0; 0
848.2; 1275; 0; 0
848.5; 1271; 0; 0
848.8; 1300; 0; 0
849.1; 1257; 0; 0
849.4; 1275; 0; 0
849.7; 1269; 0; 0
850.0; 1259; 0; 0
850.3; 1259; 0; 0
850.6; 1259; 0; 0
850.9; 1266; 0; 0
851.2; 1289; 0; 0
851.5; 1280; 0; 0
851.8; 1274; 0; 0
852.1; 1281; 0; 0
852.4; 1277; 0; 0
852.7; 1287; 0; 0
853.0; 1251; 0; 0
853.3; 1267; 0; 0
853.6; 1286; 0; 0
853.9; 1259; 0; 0
854.2; 1260; 0; 0
854.5; 1262; 0; 0
854.8; 1259; 0; 0
855.1; 1272; 0; 0
855.4; 1269; 0; 0
855.7; 1272; 0; 0
856.0; 1283; 0; 0
856.3; 1272; 0; 0
856.6; 1271; 0; 0
856.9; 1265; 0; 0
857.2; 1267; 0; 0
857.5; 1287; 0; 0
857.8; 1289; 0; 0
858.1; 1273; 0; 0
858.4; 1266; 0; 0
858.7; 1288; 0; 0
859.0; 1279; 0; 0
859.3; 1259; 0; 0
859.6; 1284; 0; 0
859.9; 1299; 0; 0
860.2; 1279; 0; 0
860.5; 1269; 0; 0
860.8; 1297; 0; 0
861.1; 1255; 0; 0
861.4; 1251; 0; 0
861.7; 1279; 0; 0
862.0; 1279; 0; 0
862.3; 1260; 0; 0
862.6; 1275; 0; 0
862.9; 1274; 0; 0
863.2; 1273; 0; 0
863.5; 1273; 0; 0
863.8; 1263; 0; 0
864.1; 1279; 0; 0
864.4; 1269; 0; 0
864.7; 1305; 0; 0
865.0; 1281; 0; 0
865.3; 1270; 0; 0
865.6; 1271; 0; 0
865.9; 1283; 0; 0
866.2; 1281; 0; 0
866.5; 1266; 0; 0
866.8; 1283; 0; 0
867.1; 1266; 0; 0
867.4; 1299; 0; 0
867.7; 1261; 0; 0
868.0; 1270; 0; 0
868.3; 1267; 0; 0
868.6; 1262; 0; 0
868.9; 1263; 0; 0
869.2; 1283; 0; 0
869.5; 1270; 0; 0
869.8; 1289; 0; 0
870.1; 1273; 0; 0
870.4; 1259; 0; 0
870.7; 1278; 0; 0
871.0; 1266; 0; 0
871.3; 1279; 0; 0
871.6; 1266; 0; 0
871.9; 1287; 0; 0
872.2; 1279; 0; 0
872.5; 1271; 0; 0
872.8; 1279; 0; 0
873.1; 1265; 0; 0
873.4; 1291; 0; 0
873.7; 1272; 0; 0
874.0; 1288; 0; 0
874.3; 1257; 0; 0
874.6; 1271; 0; 0
874.9; 1298; 0; 0
875.2; 1266; 0; 0
875.5; 1274; 0; 0
875.8; 1288; 0; 0
876.1; 1266; 0; 0
876.4; 1272; 0; 0
876.7; 1272; 0; 0
877.0; 1267; 0; 0
877.3; 1282; 0; 0
877.6; 1275; 0; 0
877.9; 1279; 0; 0
878.2; 1299; 0; 0
878.5; 1252; 0; 0
878.8; 1270; 0; 0
879.1; 1279; 0; 0
879.4; 1265; 0; 0
879.7; 1281; 0; 0
880.0; 1287; 0; 0
880.3; 1262; 0; 0
880.6; 1272; 0; 0
880.9; 1271; 0; 0
881.2; 1268; 0; 0
881.5; 1262; 0; 0
881.8; 1267; 0; 0
882.1; 1282; 0; 0
882.4; 1263; 0; 0
882.7; 1263; 0; 0
883.0; 1297; 0; 0
883.3; 1263; 0; 0
883.6; 1289; 0; 0
883.9; 1281; 0; 0
884.2; 1290; 0; 0
884.5; 1283; 0; 0
884.8; 1258; 0; 0
885.1; 1277; 0; 0
885.4; 1251; 0; 0
885.7; 1271; 0; 0
886.0; 1283; 0; 0
886.3; 1263; 0; 0
886.6; 1253; 0; 0
886.9; 1271; 0; 0
887.2; 1286; 0; 0
887.5; 1277; 0; 0
887.8; 1293; 0; 0
888.1; 1264; 0; 0
888.4; 1290; 0; 0
888.7; 1278; 0; 0
889.0; 1269; 0; 0
889.3; 1289; 0; 0
889.6; 1259; 0; 0
889.9; 1297; 0; 0
890.2; 1279; 0; 0
890.5; 1291; 0; 0
890.8; 1283; 0; 0
891.1; 1270; 0; 0
891.4; 1259; 0; 0
891.7; 1279; 0; 0
892.0; 1288; 0; 0
892.3; 1263; 0; 0
892.6; 1259; 0; 0
892.9; 1272; 0; 0
893.2; 1281; 0; 0
893.5; 1283; 0; 0
893.8; 1290; 0; 0
894.1; 1288; 0; 0
894.4; 1259; 0; 0
894.7; 1256; 0; 0
895.0; 1278; 0; 0
895.3; 1298; 0; 0
895.6; 1273; 0; 0
895.9; 1273; 0; 0
896.2; 1266; 0; 0
896.5; 1275; 0; 0
896.8; 1278; 0; 0
897.1; 1260; 0; 0
897.4; 1264; 0; 0
897.7; 1267; 0; 0
898.0; 1296; 0; 0
898.3; 1262; 0; 0
898.6; 1271; 0; 0
898.9; 1275; 0; 0
899.2; 1265; 0; 0
899.5; 1279; 0; 0
899.8; 1287; 0; 0
900.1; 1274; 0; 0
900.4; 1262; 0; 0
900.7; 1270; 0; 0
901.0; 1268; 0; 0
901.3; 1301; 0; 0
901.6; 1270; 0; 0
901.9; 1298; 0; 0
902.2; 1255; 0; 0
902.5; 1257; 0; 0
902.8; 1265; 0; 0
903.1; 1283; 0; 0
903.4; 1290; 0; 0
903.7; 1272; 0; 0
904.0; 1299; 0; 0
904.3; 1271; 0; 0
904.6; 1283; 0; 0
904.9; 1267; 0; 0
905.2; 1279; 0; 0
905.5; 1286; 0; 0
905.8; 1267; 0; 0
906.1; 1264; 0; 0
906.4; 1264; 0; 0
906.7; 1275; 0; 0
907.0; 1259; 0; 0
907.3; 1275; 0; 0
907.6; 1270; 0; 0
907.9; 1263; 0; 0
908.2; 1288; 0; 0
908.5; 1263; 0; 0
908.8; 1267; 0; 0
909.1; 1267; 0; 0
909.4; 1299; 0; 0
909.7; 1272; 0; 0
910.0; 1275; 0; 0
910.3; 1255; 0; 0
910.6; 1271; 0; 0
910.9; 1268; 0; 0
911.2; 1279; 0; 0
911.5; 1256; 0; 0
911.8; 1293; 0; 0
912.1; 1255; 0; 0
912.4; 1275; 0; 0
912.7; 1283; 0; 0
913.0; 1274; 0; 0
913.3; 1268; 0; 0
913.6; 1276; 0; 0
913.9; 1274; 0; 0
914.2; 1296; 0; 0
914.5; 1271; 0; 0
914.8; 1289; 0; 0
915.1; 1255; 0; 0
915.4; 1259; 0; 0
915.7; 1275; 0; 0
916.0; 1263; 0; 0
916.3; 1276; 0; 0
916.6; 1279; 0; 0
916.9; 1291; 0; 0
917.2; 1272; 0; 0
917.5; 1279; 0; 0
917.8; 1279; 0; 0
918.1; 1275; 0; 0
918.4; 1283; 0; 0
918.7; 1271; 0; 0
919.0; 1281; 0; 0
919.3; 1266; 0; 0
919.6; 1299; 0; 0
919.9; 1279; 0; 0
920.2; 1265; 0; 0
920.5; 1264; 0; 0
920.8; 1272; 0; 0
921.1; 1262; 0; 0
921.4; 1258; 0; 0
921.7; 1288; 0; 0
922.0; 1269; 0; 0
922.3; 1254; 0; 0
922.6; 1285; 0; 0
922.9; 1291; 0; 0
923.2; 1259; 0; 0
923.5; 1264; 0; 0
923.8; 1278; 0; 0
924.1; 1273; 0; 0
924.4; 1272; 0; 0
924.7; 1279; 0; 0
925.0; 1279; 0; 0
925.3; 1253; 0; 0
925.6; 1282; 0; 0
925.9; 1256; 0; 0
926.2; 1278; 0; 0
926.5; 1282; 0; 0
926.8; 1263; 0; 0
927.1; 1277; 0; 0
927.4; 1266; 0; 0
927.7; 1275; 0; 0
928.0; 1297; 0; 0
928.3; 1279; 0; 0
928.6; 1265; 0; 0
928.9; 1290; 0; 0
929.2; 1278; 0; 0
929.5; 1269; 0; 0
929.8; 1265; 0; 0
930.1; 1259; 0; 0
930.4; 1294; 0; 0
930.7; 1264; 0; 0
931.0; 1253; 0; 0
931.3; 1295; 0; 0
931.6; 1281; 0; 0
931.9; 1287; 0; 0
932.2; 1264; 0; 0
932.5; 1268; 0; 0
932.8; 1270; 0; 0
933.1; 1255; 0; 0
933.4; 1275; 0; 0
933.7; 1289; 0; 0
934.0; 1264; 0; 0
934.3; 1266; 0; 0
934.6; 1259; 0; 0
934.9; 1279; 0; 0
935.2; 1272; 0; 0
935.5; 1273; 0; 0
935.8; 1275; 0; 0
936.1; 1254; 0; 0
936.4; 1279; 0; 0
936.7; 1264; 0; 0
937.0; 1259; 0; 0
937.3; 1265; 0; 0
937.6; 1253; 0; 0
937.9; 1278; 0; 0
938.2; 1279; 0; 0
938.5; 1266; 0; 0
938.8; 1264; 0; 0
939.1; 1257; 0; 0
939.4; 1299; 0; 0
939.7; 1259; 0; 0
940.0; 1274; 0; 0
940.3; 1261; 0; 0
940.6; 1276; 0; 0
940.9; 1286; 0; 0
941.2; 1286; 0; 0
941.5; 1256; 0; 0
941.8; 1277; 0; 0
942.1; 1279; 0; 0
942.4; 1299; 0; 0
942.7; 1274; 0; 0
943.0; 1273; 0; 0
943.3; 1249; 0; 0
943.6; 1290; 0; 0
943.9; 1290; 0; 0
944.2; 1257; 0; 0
944.5; 1295; 0; 0
944.8; 1264; 0; 0
945.1; 1259; 0; 0
945.4; 1279; 0; 0
945.7; 1283; 0; 0
946.0; 1269; 0; 0
946.3; 1288; 0; 0
946.6; 1267; 0; 0
946.9; 1275; 0; 0
947.2; 1261; 0; 0
947.5; 1275; 0; 0
947.8; 1270; 0; 0
948.1; 1283; 0; 0
948.4; 1267; 0; 0
948.7; 1297; 0; 0
949.0; 1267; 0; 0
949.3; 1278; 0; 0
949.6; 1276; 0; 0
949.9; 1289; 0; 0
950.2; 1275; 0; 0
950.5; 1264; 0; 0
950.8; 1267; 0; 0
951.1; 1295; 0; 0
951.4; 1293; 0; 0
951.7; 1271; 0; 0
952.0; 1255; 0; 0
952.3; 1253; 0; 0
952.6; 1271; 0; 0
952.9; 1293; 0; 0
953.2; 1271; 0; 0
953.5; 1282; 0; 0
953.8; 1271; 0; 0
954.1; 1272; 0; 0
954.4; 1254; 0; 0
954.7; 1272; 0; 0
955.0; 1288; 0; 0
955.3; 1271; 0; 0
955.6; 1279; 0; 0
955.9; 1286; 0; 0
956.2; 1278; 0; 0
956.5; 1277; 0; 0
956.8; 1288; 0; 0
957.1; 1287; 0; 0
957.4; 1287; 0; 0
957.7; 1272; 0; 0
958.0; 1257; 0; 0
958.3; 1259; 0; 0
958.6; 1283; 0; 0
958.9; 1262; 0; 0
959.2; 1281; 0; 0
959.5; 1256; 0; 0
959.8; 1275; 0; 0
960.1; 1257; 0; 0
960.4; 1267; 0; 0
960.7; 1255; 0; 0
961.0; 1263; 0; 0
961.3; 1275; 0; 0
961.6; 1255; 0; 0
961.9; 1289; 0; 0
962.2; 1269; 0; 0
962.5; 1265; 0; 0
962.8; 1263; 0; 0
963.1; 1296; 0; 0
963.4; 1281; 0; 0
963.7; 1279; 0; 0
964.0; 1266; 0; 0
964.3; 1283; 0; 0
964.6; 1285; 0; 0
964.9; 1289; 0; 0
965.2; 1283; 0; 0
965.5; 1256; 0; 0
965.8; 1277; 0; 0
966.1; 1275; 0; 0
966.4; 1278; 0; 0
966.7; 1288; 0; 0
967.0; 1267; 0; 0
967.3; 1281; 0; 0
967.6; 1285; 0; 0
967.9; 1283; 0; 0
968.2; 1269; 0; 0
968.5; 1305; 0; 0
968.8; 1281; 0; 0
969.1; 1263; 0; 0
969.4; 1278; 0; 0
969.7; 1283; 0; 0
970.0; 1274; 0; 0
970.3; 1260; 0; 0
970.6; 1278; 0; 0
970.9; 1257; 0; 0
971.2; 1271; 0; 0
971.5; 1297; 0; 0
971.8; 1298; 0; 0
972.1; 1267; 0; 0
972.4; 1286; 0; 0
972.7; 1275; 0; 0
973.0; 1281; 0; 0
973.3; 1266; 0; 0
973.6; 1279; 0; 0
973.9; 1285; 0; 0
974.2; 1269; 0; 0
974.5; 1262; 0; 0
974.8; 1271; 0; 0
975.1; 1296; 0; 0
975.4; 1279; 0; 0
975.7; 1260; 0; 0
976.0; 1270; 0; 0
976.3; 1279; 0; 0
976.6; 1272; 0; 0
976.9; 1279; 0; 0
977.2; 1291; 0; 0
977.5; 1274; 0; 0
977.8; 1290; 0; 0
978.1; 1271; 0; 0
978.4; 1252; 0; 0
978.7; 1263; 0; 0
979.0; 1271; 0; 0
979.3; 1266; 0; 0
979.6; 1267; 0; 0
979.9; 1267; 0; 0
980.2; 1281; 0; 0
980.5; 1255; 0; 0
980.8; 1279; 0; 0
981.1; 1277; 0; 0
981.4; 1275; 0; 0
981.7; 1299; 0; 0
982.0; 1266; 0; 0
982.3; 1273; 0; 0
982.6; 1259; 0; 0
982.9; 1299; 0; 0
983.2; 1267; 0; 0
983.5; 1253; 0; 0
983.8; 1277; 0; 0
984.1; 1258; 0; 0
984.4; 1270; 0; 0
984.7; 1286; 0; 0
985.0; 1279; 0; 0
985.3; 1283; 0; 0
985.6; 1288; 0; 0
985.9; 1279; 0; 0
986.2; 1267; 0; 0
986.5; 1272; 0; 0
986.8; 1290; 0; 0
987.1; 1289; 0; 0
987.4; 1282; 0; 0
987.7; 1281; 0; 0
988.0; 1298; 0; 0
988.3; 1297; 0; 0
988.6; 1299; 0; 0
988.9; 1285; 0; 0
989.2; 1261; 0; 0
989.5; 1255; 0; 0
989.8; 1267; 0; 0
990.1; 1264; 0; 0
990.4; 1293; 0; 0
990.7; 1275; 0; 0
991.0; 1286; 0; 0
991.3; 1258; 0; 0
991.6; 1288; 0; 0
991.9; 1272; 0; 0
992.2; 1265; 0; 0
992.5; 1289; 0; 0
992.8; 1292; 0; 0
993.1; 1274; 0; 0
993.4; 1274; 0; 0
993.7; 1298; 0; 0
994.0; 1298; 0; 0
994.3; 1301; 0; 0
994.6; 1277; 0; 0
994.9; 1297; 0; 0
995.2; 1290; 0; 0
995.5; 1264; 0; 0
995.8; 1273; 0; 0
996.1; 1271; 0; 0
996.4; 1274; 0; 0
996.7; 1267; 0; 0
997.0; 1287; 0; 0
997.3; 1273; 0; 0
997.6; 1259; 0; 0
997.9; 1287; 0; 0
998.2; 1264; 0; 0
998.5; 1277; 0; 0
998.8; 1262; 0; 0
999.1; 1263; 0; 0
999.4; 1263; 0; 0
999.7; 1263; 0; 0
1000.0; 1289; 0; 0
1000.3; 1278; 0; 0
1000.6; 1267; 0; 0
1000.9; 1260; 0; 0
1001.2; 1255; 0; 0
1001.5; 1274; 0; 0
1001.8; 1289; 0; 0
1002.1; 1282; 0; 0
1002.4; 1287; 0; 0
1002.7; 1292; 0; 0
1003.0; 1266; 0; 0
1003.3; 1274; 0; 0
1003.6; 1290; 0; 0
1003.9; 1269; 0; 0
1004.2; 1251; 0; 0
1004.5; 1270; 0; 0
1004.8; 1271; 0; 0
1005.1; 1281; 0; 0
1005.4; 1285; 0; 0
1005.7; 1270; 0; 0
1006.0; 1275; 0; 0
1006.3; 1264; 0; 0
1006.6; 1285; 0; 0
1006.9; 1270; 0; 0
1007.2; 1263; 0; 0
1007.5; 1286; 0; 0
1007.8; 1279; 0; 0
1008.1; 1272; 0; 0
1008.4; 1272; 0; 0
1008.7; 1283; 0; 0
1009.0; 1297; 0; 0
1009.3; 1279; 0; 0
1009.6; 1266; 0; 0
1009.9; 1272; 0; 0
1010.2; 1298; 0; 0
1010.5; 1287; 0; 0
1010.8; 1288; 0; 0
1011.1; 1262; 0; 0
1011.4; 1283; 0; 0
1011.7; 1293; 0; 0
1012.0; 1281; 0; 0
1012.3; 1251; 0; 0
1012.6; 1288; 0; 0
1012.9; 1275; 0; 0
1013.2; 1281; 0; 0
1013.5; 1279; 0; 0
1013.8; 1264; 0; 0
1014.1; 1254; 0; 0
1014.4; 1287; 0; 0
1014.7; 1259; 0; 0
1015.0; 1299; 0; 0
1015.3; 1279; 0; 0
1015.6; 1282; 0; 0
1015.9; 1277; 0; 0
1016.2; 1262; 0; 0
1016.5; 1305; 0; 0
1016.8; 1258; 0; 0
1017.1; 1262; 0; 0
1017.4; 1279; 0; 0
1017.7; 1264; 0; 0
1018.0; 1275; 0; 0
1018.3; 1266; 0; 0
1018.6; 1283; 0; 0
1018.9; 1277; 0; 0
1019.2; 1279; 0; 0
1019.5; 1288; 0; 0
1019.8; 1270; 0; 0
1020.1; 1287; 0; 0
1020.4; 1288; 0; 0
1020.7; 1258; 0; 0
1021.0; 1278; 0; 0
1021.3; 1283; 0; 0
1021.6; 1297; 0; 0
1021.9; 1266; 0; 0
1022.2; 1266; 0; 0
1022.5; 1281; 0; 0
1022.8; 1273; 0; 0
1023.1; 1299; 0; 0
1023.4; 1267; 0; 0
1023.7; 1272; 0; 0
1024.0; 1301; 0; 0
1024.3; 1284; 0; 0
1024.6; 1297; 0; 0
1024.9; 1262; 0; 0
1025.2; 1297; 0; 0
1025.5; 1293; 0; 0
1025.8; 1275; 0; 0
1026.1; 1274; 0; 0
1026.4; 1279; 0; 0
1026.7; 1267; 0; 0
1027.0; 1261; 0; 0
1027.3; 1272; 0; 0
1027.6; 1279; 0; 0
1027.9; 1298; 0; 0
1028.2; 1286; 0; 0
1028.5; 1262; 0; 0
1028.8; 1273; 0; 0
1029.1; 1271; 0; 0
1029.4; 1276; 0; 0
1029.7; 1261; 0; 0
1030.0; 1274; 0; 0
1030.3; 1253; 0; 0
1030.6; 1258; 0; 0
1030.9; 1271; 0; 0
1031.2; 1272; 0; 0
1031.5; 1267; 0; 0
1031.8; 1267; 0; 0
1032.1; 1291; 0; 0
1032.4; 1292; 0; 0
1032.7; 1267; 0; 0
1033.0; 1266; 0; 0
1033.3; 1299; 0; 0
1033.6; 1282; 0; 0
1033.9; 1266; 0; 0
1034.2; 1267; 0; 0
1034.5; 1272; 0; 0
1034.8; 1279; 0; 0
1035.1; 1297; 0; 0
1035.4; 1279; 0; 0
1035.7; 1272; 0; 0
1036.0; 1279; 0; 0
1036.3; 1279; 0; 0
1036.6; 1279; 0; 0
1036.9; 1279; 0; 0
1037.2; 1290; 0; 0
1037.5; 1265; 0; 0
1037.8; 1288; 0; 0
1038.1; 1290; 0; 0
1038.4; 1298; 0; 0
1038.7; 1276; 0; 0
1039.0; 1285; 0; 0
1039.3; 1272; 0; 0
1039.6; 1286; 0; 0
1039.9; 1271; 0; 0
1040.2; 1264; 0; 0
1040.5; 1273; 0; 0
1040.8; 1272; 0; 0
1041.1; 1267; 0; 0
1041.4; 1269; 0; 0
1041.7; 1288; 0; 0
1042.0; 1291; 0; 0
1042.3; 1298; 0; 0
1042.6; 1290; 0; 0
1042.9; 1277; 0; 0
1043.2; 1257; 0; 0
1043.5; 1275; 0; 0
1043.8; 1259; 0; 0
1044.1; 1260; 0; 0
1044.4; 1271; 0; 0
1044.7; 1287; 0; 0
1045.0; 1275; 0; 0
1045.3; 1256; 0; 0
1045.6; 1254; 0; 0
1045.9; 1273; 0; 0
1046.2; 1299; 0; 0
1046.5; 1278; 0; 0
1046.8; 1299; 0; 0
1047.1; 1287; 0; 0
1047.4; 1266; 0; 0
1047.7; 1251; 0; 0
1048.0; 1297; 0; 0
1048.3; 1283; 0; 0
1048.6; 1288; 0; 0
1048.9; 1266; 0; 0
1049.2; 1274; 0; 0
1049.5; 1275; 0; 0
1049.8; 1273; 0; 0
1050.1; 1272; 0; 0
1050.4; 1295; 0; 0
1050.7; 1262; 0; 0
1051.0; 1287; 0; 0
1051.3; 1276; 0; 0
1051.6; 1275; 0; 0
1051.9; 1251; 0; 0
1052.2; 1286; 0; 0
1052.5; 1291; 0; 0
1052.8; 1258; 0; 0
1053.1; 1272; 0; 0
1053.4; 1273; 0; 0
1053.7; 1250; 0; 0
1054.0; 1257; 0; 0
1054.3; 1269; 0; 0
1054.6; 1278; 0; 0
1054.9; 1262; 0; 0
1055.2; 1263; 0; 0
1055.5; 1267; 0; 0
1055.8; 1283; 0; 0
1056.1; 1283; 0; 0
1056.4; 1298; 0; 0
1056.7; 1300; 0; 0
1057.0; 1271; 0; 0
1057.3; 1294; 0; 0
1057.6; 1268; 0; 0
1057.9; 1291; 0; 0
1058.2; 1270; 0; 0
1058.5; 1287; 0; 0
1058.8; 1274; 0; 0
1059.1; 1287; 0; 0
1059.4; 1288; 0; 0
1059.7; 1266; 0; 0
1060.0; 1296; 0; 0
1060.3; 1257; 0; 0
1060.6; 1297; 0; 0
1060.9; 1275; 0; 0
1061.2; 1272; 0; 0
1061.5; 1278; 0; 0
1061.8; 1297; 0; 0
1062.1; 1272; 0; 0
1062.4; 1266; 0; 0
1062.7; 1275; 0; 0
1063.0; 1279; 0; 0
1063.3; 1275; 0; 0
1063.6; 1258; 0; 0
1063.9; 1287; 0; 0
1064.2; 1255; 0; 0
1064.5; 1273; 0; 0
1064.8; 1288; 0; 0
1065.1; 1266; 0; 0
1065.4; 1275; 0; 0
1065.7; 1269; 0; 0
1066.0; 1255; 0; 0
1066.3; 1278; 0; 0
1066.6; 1270; 0; 0
1066.9; 1290; 0; 0
1067.2; 1267; 0; 0
1067.5; 1269; 0; 0
1067.8; 1290; 0; 0
1068.1; 1275; 0; 0
1068.4; 1283; 0; 0
1068.7; 1269; 0; 0
1069.0; 1257; 0; 0
1069.3; 1267; 0; 0
1069.6; 1287; 0; 0
1069.9; 1279; 0; 0
1070.2; 1280; 0; 0
1070.5; 1266; 0; 0
1070.8; 1251; 0; 0
1071.1; 1296; 0; 0
1071.4; 1277; 0; 0
1071.7; 1271; 0; 0
1072.0; 1299; 0; 0
1072.3; 1272; 0; 0
1072.6; 1271; 0; 0
1072.9; 1277; 0; 0
1073.2; 1263; 0; 0
1073.5; 1281; 0; 0
1073.8; 1287; 0; 0
1074.1; 1297; 0; 0
1074.4; 1264; 0; 0
1074.7; 1290; 0; 0
1075.0; 1264; 0; 0
1075.3; 1270; 0; 0
1075.6; 1268; 0; 0
1075.9; 1258; 0; 0
1076.2; 1282; 0; 0
1076.5; 1296; 0; 0
1076.8; 1271; 0; 0
1077.1; 1279; 0; 0
1077.4; 1288; 0; 0
1077.7; 1283; 0; 0
1078.0; 1279; 0; 0
1078.3; 1268; 0; 0
1078.6; 1262; 0; 0
1078.9; 1258; 0; 0
1079.2; 1256; 0; 0
1079.5; 1257; 0; 0
1079.8; 1288; 0; 0
1080.1; 1299; 0; 0
1080.4; 1251; 0; 0
1080.7; 1287; 0; 0
